,PLZ,Ortsname,YB,YB_relativ,YB_pro_1000,SCB,SCB_relativ,SCB_pro_1000
2536,8038,Zürich,2.0,0.00012740476493820868,0.12740476493820868,2.0,0.00012740476493820868,0.12740476493820868
2537,8041,Zürich,,,,,,
2538,8044,"Dübendorf, Zürich",1.0,0.00010012014417300761,0.1001201441730076,,,
2539,8045,Zürich,,,,1.0,9.3694368968425e-05,0.09369436896842501
2540,8046,Zürich,4.0,0.00016171417020416413,0.16171417020416415,1.0,4.0428542551041034e-05,0.04042854255104104
2541,8047,Zürich,,,,,,
2542,8048,Zürich,9.0,0.0003351206434316354,0.3351206434316354,3.0,0.00011170688114387846,0.11170688114387846
2543,8049,Zürich,1.0,4.687792987061691e-05,0.04687792987061691,2.0,9.375585974123383e-05,0.09375585974123382
2544,8050,Zürich,4.0,0.00015192950470981463,0.15192950470981464,3.0,0.00011394712853236098,0.11394712853236098
2545,8051,"Dübendorf, Zürich",,,,,,
2546,8052,"Opfikon, Rümlang, Zürich",2.0,0.00010629816635663035,0.10629816635663035,1.0,5.3149083178315176e-05,0.053149083178315175
2547,8053,Zürich,,,,,,
2548,8055,Zürich,,,,1.0,5.1695616211745244e-05,0.051695616211745246
2549,8057,Zürich,2.0,0.00010308215647871353,0.10308215647871354,,,
2550,8064,Zürich,,,,,,
2551,8102,Oberengstringen,,,,1.0,0.00015264845061822624,0.15264845061822624
2552,8103,Unterengstringen,,,,,,
2553,8104,Weiningen (ZH),,,,1.0,0.0003786444528587656,0.3786444528587656
2554,8105,Regensdorf,,,,6.0,0.00045717768972874126,0.4571776897287413
2555,8106,Regensdorf,,,,2.0,0.00045934772622875517,0.4593477262287552
2556,8107,"Buchs (ZH), Otelfingen",,,,1.0,0.00016196954972465177,0.16196954972465177
2557,8108,Dällikon,,,,6.0,0.0015368852459016393,1.5368852459016393
2558,8109,Würenlos,,,,,,
2559,8112,Otelfingen,1.0,0.00035739814152966406,0.35739814152966404,,,
2560,8113,Boppelsen,,,,,,
2561,8114,Dänikon,,,,,,
2562,8115,Hüttikon,,,,,,
2563,8117,Fällanden,,,,,,
2564,8118,Fällanden,,,,,,
2565,8121,Fällanden,,,,,,
2566,8122,Maur,,,,,,
2567,8123,Maur,,,,,,
2568,8124,Maur,,,,,,
2569,8125,"Zollikon, Zürich",,,,1.0,0.00019665683382497542,0.19665683382497542
2570,8126,Zumikon,,,,1.0,0.00019413706076490002,0.1941370607649
2571,8127,"Küsnacht (ZH), Egg, Maur",,,,,,
2572,8132,"Egg, Maur",,,,,,
2573,8133,Egg,,,,,,
2574,8134,"Adliswil, Zürich",2.0,0.00010840108401084011,0.10840108401084012,1.0,5.4200542005420054e-05,0.05420054200542006
2575,8135,"Horgen, Langnau am Albis",,,,2.0,0.0002671653753673524,0.2671653753673524
2576,8136,Thalwil,,,,,,
2577,8142,"Birmensdorf (ZH), Uitikon, Zürich",,,,,,
2578,8143,"Stallikon, Uitikon, Zürich",,,,,,
2579,8152,"Kloten, Opfikon, Rümlang, Zürich",1.0,5.8180125669071444e-05,0.05818012566907144,4.0,0.00023272050267628578,0.23272050267628577
2580,8153,Rümlang,14.0,0.001862445124384728,1.862445124384728,5.0,0.0006651589729945457,0.6651589729945457
2581,8154,Oberglatt,,,,,,
2582,8155,"Niederhasli, Steinmaur",,,,,,
2583,8156,Niederhasli,,,,,,
2584,8157,Dielsdorf,,,,2.0,0.0003380091262464086,0.3380091262464086
2585,8158,Regensberg,,,,,,
2586,8162,"Neerach, Steinmaur",,,,2.0,0.000590493061706525,0.5904930617065249
2587,8164,"Bachs, Neerach",,,,,,
2588,8165,"Oberweningen, Schleinikon, Schöfflisdorf",,,,,,
2589,8166,Niederweningen,,,,,,
2590,8172,Niederglatt,,,,1.0,0.00021181952976064393,0.21181952976064394
2591,8173,Neerach,,,,,,
2592,8174,"Neerach, Stadel",,,,1.0,0.0007047216349541931,0.7047216349541932
2593,8175,Stadel,,,,,,
2594,8180,"Bülach, Glattfelden, Winkel",2.0,0.00010583690532888819,0.10583690532888819,3.0,0.00015875535799333228,0.1587553579933323
2595,8181,Höri,,,,,,
2596,8182,Hochfelden,,,,,,
2597,8184,Bachenbülach,,,,1.0,0.00024515812699190976,0.24515812699190975
2598,8185,Winkel,,,,1.0,0.00023980815347721823,0.23980815347721823
2599,8187,Weiach,,,,,,
2600,8192,"Glattfelden, Hochfelden",1.0,0.0002067397146991937,0.2067397146991937,,,
2601,8193,"Eglisau, Glattfelden",2.0,0.00040257648953301127,0.4025764895330113,5.0,0.001006441223832528,1.006441223832528
2602,8194,Hüntwangen,,,,,,
2603,8195,Wasterkingen,,,,,,
2604,8196,"Wasterkingen, Wil (ZH)",,,,,,
2605,8197,"Eglisau, Rafz",,,,1.0,0.00023557126030624264,0.23557126030624265
2606,8200,"Neuhausen am Rheinfall, Schaffhausen",1.0,3.6708024374128185e-05,0.036708024374128186,,,
2607,8203,Schaffhausen,,,,,,
2608,8207,Schaffhausen,,,,,,
2609,8208,Schaffhausen,,,,,,
2610,8212,"Laufen-Uhwiesen, Neuhausen am Rheinfall, Schaffhausen",,,,,,
2611,8213,Neunkirch,,,,,,
2612,8214,Gächlingen,,,,,,
2613,8215,Hallau,,,,,,
2614,8216,Oberhallau,,,,,,
2615,8217,"Neunkirch, Trasadingen, Wilchingen",,,,,,
2616,8218,Wilchingen,,,,,,
2617,8219,Trasadingen,,,,,,
2618,8222,"Beringen, Schaffhausen",,,,,,
2619,8223,"Neunkirch, Beringen",,,,,,
2620,8224,"Löhningen, Neunkirch",,,,,,
2621,8225,"Gächlingen, Siblingen",,,,,,
2622,8226,"Gächlingen, Beggingen, Schleitheim",,,,,,
2623,8228,Beggingen,,,,,,
2624,8231,Schaffhausen,,,,,,
2625,8232,Merishausen,,,,2.0,0.002386634844868735,2.3866348448687353
2626,8233,Bargen (SH),,,,,,
2627,8234,Stetten (SH),,,,,,
2628,8235,Lohn (SH),,,,,,
2629,8236,"Büttenhardt, Thayngen",,,,,,
2630,8239,Dörflingen,,,,,,
2631,8240,Thayngen,,,,,,
2632,8241,Thayngen,,,,,,
2633,8242,Thayngen,,,,,,
2634,8243,Thayngen,,,,,,
2635,8245,Feuerthalen,,,,,,
2636,8246,Feuerthalen,,,,,,
2637,8247,Flurlingen,,,,,,
2638,8248,Laufen-Uhwiesen,,,,,,
2639,8252,"Diessenhofen, Schlatt (TG)",,,,,,
2640,8253,Diessenhofen,,,,,,
2641,8254,Basadingen-Schlattingen,,,,,,
2642,8255,Basadingen-Schlattingen,,,,2.0,0.002663115845539281,2.663115845539281
2643,8259,Wagenhausen,,,,,,
2644,8260,Stein am Rhein,,,,,,
2645,8261,Hemishofen,,,,,,
2646,8262,Ramsen,,,,,,
2647,8263,Buch (SH),,,,,,
2648,8264,"Eschenz, Mammern",,,,,,
2649,8265,Mammern,,,,,,
2650,8266,Steckborn,,,,,,
2651,8267,Berlingen,,,,,,
2652,8268,Salenstein,,,,,,
2653,8269,Salenstein,,,,,,
2654,8272,Ermatingen,,,,,,
2655,8273,Ermatingen,,,,,,
2656,8274,"Gottlieben, Tägerwilen",,,,,,
2657,8280,"Bottighofen, Kreuzlingen, Tägerwilen",,,,,,
2658,8302,Kloten,,,,1.0,5.445733267984534e-05,0.05445733267984534
2659,8303,Bassersdorf,,,,,,
2660,8304,"Wallisellen, Dübendorf",,,,5.0,0.0003191014104282341,0.3191014104282341
2661,8305,Dietlikon,,,,,,
2662,8306,Wangen-Brüttisellen,6.0,0.0011933174224343676,1.1933174224343677,1.0,0.0001988862370723946,0.1988862370723946
2663,8307,"Volketswil, Illnau-Effretikon",,,,,,
2664,8308,"Fehraltorf, Weisslingen, Illnau-Effretikon",,,,1.0,0.000224517287831163,0.22451728783116298
2665,8309,"Kloten, Nürensdorf",2.0,0.0003707136237256719,0.3707136237256719,1.0,0.00018535681186283596,0.18535681186283595
2666,8310,"Lindau, Winterthur",,,,,,
2667,8311,Brütten,,,,,,
2668,8312,Lindau,,,,,,
2669,8314,Illnau-Effretikon,,,,,,
2670,8315,Lindau,,,,,,
2671,8317,Lindau,,,,1.0,0.00044306601683650863,0.44306601683650865
2672,8320,Fehraltorf,,,,1.0,0.0001589825119236884,0.1589825119236884
2673,8322,"Russikon, Wildberg",,,,,,
2674,8330,Pfäffikon,,,,4.0,0.0003744266591781335,0.3744266591781335
2675,8331,Pfäffikon,,,,,,
2676,8332,Russikon,,,,,,
2677,8335,Hittnau,,,,,,
2678,8340,"Bäretswil, Dürnten, Hinwil, Wetzikon (ZH)",,,,,,
2679,8342,Hinwil,,,,,,
2680,8344,Bäretswil,,,,,,
2681,8345,"Bäretswil, Wetzikon (ZH)",,,,,,
2682,8352,"Elsau, Winterthur",,,,,,
2683,8353,Elgg,,,,,,
2684,8354,"Elgg, Hofstetten (ZH), Schlatt (ZH)",,,,,,
2685,8355,"Elgg, Aadorf",,,,1.0,0.00019944156362185878,0.19944156362185878
2686,8356,Aadorf,,,,,,
2687,8357,Aadorf,,,,,,
2688,8360,"Eschlikon, Münchwilen (TG)",,,,5.0,0.001159285879897983,1.159285879897983
2689,8362,Bichelsee-Balterswil,,,,,,
2690,8363,"Turbenthal, Bichelsee-Balterswil",,,,,,
2691,8370,"Eschlikon, Sirnach",,,,1.0,0.00016531658125309968,0.16531658125309967
2692,8371,Sirnach,,,,,,
2693,8372,"Fischingen, Sirnach",,,,,,
2694,8374,Fischingen,,,,,,
2695,8376,"Kirchberg (SG), Mosnang, Fischingen",,,,,,
2696,8400,Winterthur,4.0,0.00010281719103434094,0.10281719103434094,4.0,0.00010281719103434094,0.10281719103434094
2697,8404,Winterthur,,,,1.0,5.4007344998919854e-05,0.054007344998919855
2698,8405,"Schlatt (ZH), Winterthur",,,,2.0,0.00011714402858314298,0.11714402858314298
2699,8406,Winterthur,1.0,7.888301648655044e-05,0.07888301648655044,3.0,0.00023664904945965134,0.23664904945965134
2700,8408,Winterthur,,,,1.0,6.6006600660066e-05,0.066006600660066
2701,8409,Winterthur,,,,,,
2702,8412,Neftenbach,,,,,,
2703,8413,Neftenbach,,,,,,
2704,8414,Buch am Irchel,,,,,,
2705,8415,Berg am Irchel,,,,,,
2706,8416,Flaach,,,,2.0,0.001467351430667645,1.467351430667645
2707,8418,Schlatt (ZH),,,,,,
2708,8421,Dättlikon,,,,,,
2709,8422,Pfungen,1.0,0.0002738975623116954,0.27389756231169543,,,
2710,8424,Embrach,,,,,,
2711,8425,Oberembrach,,,,,,
2712,8426,Lufingen,,,,3.0,0.001566579634464752,1.566579634464752
2713,8427,"Freienstein-Teufen, Rorbas",,,,,,
2714,8428,"Freienstein-Teufen, Rorbas",,,,,,
2715,8442,Hettlingen,,,,,,
2716,8444,Henggart,,,,,,
2717,8447,"Dachsen, Laufen-Uhwiesen",,,,,,
2718,8450,Andelfingen,,,,,,
2719,8451,Kleinandelfingen,,,,,,
2720,8452,Adlikon,,,,,,
2721,8453,Kleinandelfingen,,,,,,
2722,8454,Buchberg,,,,,,
2723,8455,Rüdlingen,,,,,,
2724,8457,Humlikon,,,,,,
2725,8458,Dorf,,,,,,
2726,8459,Volken,,,,,,
2727,8460,Marthalen,,,,,,
2728,8461,Kleinandelfingen,,,,,,
2729,8462,Rheinau,,,,,,
2730,8463,Benken (ZH),,,,,,
2731,8464,Marthalen,,,,,,
2732,8465,Trüllikon,,,,,,
2733,8466,"Ossingen, Trüllikon",,,,,,
2734,8467,Truttikon,,,,,,
2735,8468,"Oberstammheim, Waltalingen",,,,,,
2736,8471,Dägerlen,,,,,,
2737,8472,Seuzach,1.0,0.00013812154696132598,0.13812154696132597,3.0,0.0004143646408839779,0.4143646408839779
2738,8474,Dinhard,2.0,0.0013422818791946308,1.3422818791946307,,,
2739,8475,Ossingen,,,,,,
2740,8476,"Unterstammheim, Basadingen-Schlattingen",,,,,,
2741,8477,Oberstammheim,,,,,,
2742,8478,Thalheim an der Thur,,,,,,
2743,8479,Altikon,,,,,,
2744,8482,"Winterthur, Illnau-Effretikon",,,,,,
2745,8483,"Zell (ZH), Illnau-Effretikon",,,,,,
2746,8484,Weisslingen,,,,,,
2747,8486,"Weisslingen, Zell (ZH)",,,,,,
2748,8487,Zell (ZH),,,,,,
2749,8488,"Wildberg, Turbenthal",,,,,,
2750,8489,Wildberg,,,,,,
2751,8492,"Wila, Wildberg, Turbenthal",,,,,,
2752,8493,"Wila, Bauma",,,,,,
2753,8494,"Fischenthal, Bauma",,,,,,
2754,8495,"Turbenthal, Fischingen",,,,,,
2755,8496,"Fischenthal, Mosnang",,,,,,
2756,8497,Fischenthal,,,,,,
2757,8498,"Bäretswil, Fischenthal, Hinwil",,,,,,
2758,8499,"Bauma, Fischingen",,,,,,
2759,8500,"Hagenbuch, Felben-Wellhausen, Frauenfeld, Gachnang, Matzingen, Thundorf",,,,3.0,0.00011739845034045551,0.11739845034045551
2760,8505,Pfyn,1.0,0.000514668039114771,0.514668039114771,,,
2761,8506,Herdern,,,,,,
2762,8507,"Homburg, Mammern",,,,,,
2763,8508,"Homburg, Pfyn",,,,,,
2764,8512,Thundorf,,,,,,
2765,8514,"Affeltrangen, Amlikon-Bissegg",,,,,,
2766,8522,Aadorf,,,,,,
2767,8523,"Elgg, Hagenbuch",,,,,,
2768,8524,Uesslingen-Buch,,,,,,
2769,8525,"Oberstammheim, Neunforn",,,,,,
2770,8526,Neunforn,,,,,,
2771,8532,"Warth-Weiningen, Herdern",,,,,,
2772,8535,"Herdern, Hüttwilen",,,,,,
2773,8536,"Warth-Weiningen, Herdern, Hüttwilen",,,,,,
2774,8537,Hüttwilen,,,,,,
2775,8542,"Winterthur, Wiesendangen",,,,,,
2776,8543,Wiesendangen,,,,,,
2777,8544,Wiesendangen,,,,,,
2778,8545,"Rickenbach (ZH), Winterthur",,,,1.0,0.0003898635477582846,0.3898635477582846
2779,8546,"Wiesendangen, Gachnang",,,,,,
2780,8547,Gachnang,,,,,,
2781,8548,Ellikon an der Thur,,,,,,
2782,8552,"Felben-Wellhausen, Frauenfeld",,,,,,
2783,8553,Hüttlingen,,,,,,
2784,8554,"Amlikon-Bissegg, Wigoltingen",,,,,,
2785,8555,Müllheim,2.0,0.000689655172413793,0.689655172413793,,,
2786,8556,Wigoltingen,,,,,,
2787,8558,"Wäldi, Raperswilen",,,,,,
2788,8560,"Märstetten, Wigoltingen",,,,,,
2789,8561,Märstetten,,,,,,
2790,8564,"Wäldi, Wigoltingen",,,,,,
2791,8565,Kemmental,,,,,,
2792,8566,Kemmental,,,,,,
2793,8570,"Berg (TG), Weinfelden",,,,,,
2794,8572,Berg (TG),,,,,,
2795,8573,Kemmental,,,,,,
2796,8574,Lengwil,,,,1.0,0.0006377551020408163,0.6377551020408163
2797,8575,"Bürglen (TG), Bussnang, Weinfelden",,,,,,
2798,8576,Berg (TG),,,,,,
2799,8577,"Kradolf-Schönenberg, Schönholzerswilen",,,,,,
2800,8580,"Muolen, Hefenhofen, Salmsach, Sommeri, Amriswil",,,,,,
2801,8581,Amriswil,,,,,,
2802,8582,"Dozwil, Hefenhofen",,,,,,
2803,8583,Sulgen,,,,,,
2804,8584,"Berg (TG), Bürglen (TG)",,,,,,
2805,8585,"Langrickenbach, Birwinken",,,,,,
2806,8586,"Erlen, Langrickenbach, Birwinken",,,,,,
2807,8587,Amriswil,,,,,,
2808,8588,Zihlschlacht-Sitterdorf,,,,,,
2809,8589,Zihlschlacht-Sitterdorf,,,,,,
2810,8590,"Romanshorn, Uttwil",2.0,0.0001876172607879925,0.18761726078799248,,,
2811,8592,Uttwil,,,,,,
2812,8593,Kesswil,,,,,,
2813,8594,Güttingen,,,,,,
2814,8595,Altnau,,,,,,
2815,8596,Münsterlingen,,,,,,
2816,8597,Münsterlingen,,,,,,
2817,8598,"Bottighofen, Kreuzlingen",,,,,,
2818,8599,Salmsach,,,,,,
2819,8600,"Dietlikon, Dübendorf, Schwerzenbach",11.0,0.0004610419548178884,0.4610419548178884,4.0,0.00016765161993377762,0.1676516199337776
2820,8602,Wangen-Brüttisellen,,,,1.0,0.00038491147036181676,0.3849114703618168
2821,8603,"Dübendorf, Schwerzenbach",,,,,,
2822,8604,Volketswil,,,,2.0,0.00011970313622216902,0.11970313622216902
2823,8605,Volketswil,,,,,,
2824,8606,"Greifensee, Uster",,,,,,
2825,8607,"Seegräben, Mönchaltorf",,,,,,
2826,8608,"Bubikon, Dürnten",,,,,,
2827,8610,Uster,1.0,3.5412018839194025e-05,0.03541201883919402,3.0,0.00010623605651758207,0.10623605651758207
2828,8614,"Gossau (ZH), Uster",,,,,,
2829,8615,Uster,,,,,,
2830,8616,Uster,,,,,,
2831,8617,"Gossau (ZH), Mönchaltorf, Uster",,,,,,
2832,8618,Oetwil am See,,,,,,
2833,8620,Wetzikon (ZH),,,,,,
2834,8623,"Wetzikon (ZH), Pfäffikon",,,,1.0,0.00012283503255128362,0.12283503255128363
2835,8624,"Gossau (ZH), Wetzikon (ZH)",,,,1.0,0.0004389815627743635,0.43898156277436345
2836,8625,Gossau (ZH),,,,,,
2837,8626,Gossau (ZH),,,,,,
2838,8627,"Gossau (ZH), Grüningen, Hombrechtikon",2.0,0.0005927682276229994,0.5927682276229994,3.0,0.0008891523414344991,0.8891523414344991
2839,8630,"Rüti (ZH), Rapperswil-Jona",,,,,,
2840,8632,Dürnten,1.0,0.0002685284640171858,0.26852846401718583,1.0,0.0002685284640171858,0.26852846401718583
2841,8633,"Bubikon, Rapperswil-Jona",,,,,,
2842,8634,Hombrechtikon,,,,,,
2843,8635,Dürnten,,,,,,
2844,8636,"Dürnten, Wald (ZH), Eschenbach (SG)",,,,,,
2845,8637,"Wald (ZH), Eschenbach (SG)",,,,,,
2846,8638,Eschenbach (SG),,,,,,
2847,8640,"Freienbach, Rapperswil-Jona",,,,,,
2848,8645,Rapperswil-Jona,,,,,,
2849,8646,Rapperswil-Jona,,,,,,
2850,8700,Küsnacht (ZH),6.0,0.0004658746797111577,0.4658746797111577,,,
2851,8702,Zollikon,,,,,,
2852,8703,"Erlenbach (ZH), Herrliberg, Küsnacht (ZH)",4.0,0.0007048458149779736,0.7048458149779736,,,
2853,8704,Herrliberg,,,,,,
2854,8706,Meilen,,,,,,
2855,8707,Uetikon am See,,,,,,
2856,8708,Männedorf,,,,1.0,9.490367277213628e-05,0.09490367277213628
2857,8712,Stäfa,1.0,9.194556822361162e-05,0.09194556822361162,1.0,9.194556822361162e-05,0.09194556822361162
2858,8713,Stäfa,,,,,,
2859,8714,"Hombrechtikon, Rapperswil-Jona",,,,,,
2860,8715,Rapperswil-Jona,,,,,,
2861,8716,Schmerikon,1.0,0.0002828054298642534,0.28280542986425344,,,
2862,8717,"Schübelbach, Benken (SG)",,,,1.0,0.0003473428273706148,0.3473428273706148
2863,8718,Schänis,,,,1.0,0.0003475842891901286,0.3475842891901286
2864,8722,"Kaltbrunn, Schänis",,,,,,
2865,8723,"Kaltbrunn, Schänis",,,,,,
2866,8725,"Gommiswald, Eschenbach (SG)",,,,,,
2867,8726,"Gommiswald, Wattwil",,,,,,
2868,8727,Eschenbach (SG),,,,,,
2869,8730,"Tuggen, Schmerikon, Uznach, Gommiswald",,,,,,
2870,8732,Eschenbach (SG),,,,,,
2871,8733,Eschenbach (SG),,,,,,
2872,8734,"Rapperswil-Jona, Eschenbach (SG)",,,,,,
2873,8735,Eschenbach (SG),,,,,,
2874,8737,"Kaltbrunn, Gommiswald",,,,,,
2875,8738,"Kaltbrunn, Gommiswald",,,,,,
2876,8739,"Kaltbrunn, Gommiswald",,,,,,
2877,8750,"Muotathal, Glarus",,,,1.0,0.0001479727730097662,0.14797277300976622
2878,8751,Spiringen,,,,,,
2879,8752,Glarus Nord,,,,,,
2880,8753,Glarus Nord,,,,2.0,0.0005324813631522897,0.5324813631522897
2881,8754,"Glarus Nord, Glarus",,,,,,
2882,8755,"Glarus Süd, Glarus",,,,,,
2883,8756,Glarus Süd,,,,,,
2884,8757,Glarus Nord,,,,,,
2885,8758,Glarus Nord,,,,,,
2886,8762,Glarus Süd,,,,1.0,0.0003167564143173899,0.31675641431738993
2887,8765,Glarus Süd,,,,,,
2888,8766,Glarus Süd,,,,,,
2889,8767,Glarus Süd,,,,,,
2890,8772,Glarus Süd,,,,,,
2891,8773,Glarus Süd,,,,,,
2892,8774,Glarus Süd,,,,,,
2893,8775,Glarus Süd,,,,,,
2894,8777,Glarus Süd,,,,,,
2895,8782,Glarus Süd,,,,,,
2896,8783,Glarus Süd,,,,,,
2897,8784,Glarus Süd,,,,,,
2898,8800,Thalwil,,,,2.0,0.00013187392852433074,0.13187392852433075
2899,8802,Kilchberg (ZH),,,,,,
2900,8803,Rüschlikon,,,,,,
2901,8804,Wädenswil,3.0,0.0005251181515841065,0.5251181515841065,1.0,0.00017503938386136881,0.1750393838613688
2902,8805,Richterswil,,,,1.0,0.00010176045588684237,0.10176045588684238
2903,8806,"Freienbach, Wollerau",,,,,,
2904,8807,Freienbach,,,,,,
2905,8808,Freienbach,,,,4.0,0.000553939897521119,0.5539398975211189
2906,8810,Horgen,,,,,,
2907,8815,Horgen,,,,,,
2908,8816,"Hirzel, Horgen",,,,,,
2909,8820,Wädenswil,,,,,,
2910,8824,Schönenberg (ZH),,,,,,
2911,8825,"Hütten, Wollerau",,,,,,
2912,8832,"Feusisberg, Freienbach, Wollerau",3.0,0.0002886002886002886,0.2886002886002886,,,
2913,8833,"Richterswil, Wollerau",,,,,,
2914,8834,"Feusisberg, Wollerau",,,,1.0,0.0002935995302407516,0.2935995302407516
2915,8835,Feusisberg,,,,,,
2916,8836,"Einsiedeln, Feusisberg, Oberägeri",,,,,,
2917,8840,Einsiedeln,,,,,,
2918,8841,Einsiedeln,,,,,,
2919,8842,"Oberiberg, Schwyz, Unteriberg",,,,,,
2920,8843,"Oberiberg, Schwyz",,,,,,
2921,8844,"Einsiedeln, Unteriberg",,,,,,
2922,8845,Unteriberg,,,,,,
2923,8846,"Einsiedeln, Altendorf",,,,1.0,0.0010427528675703858,1.0427528675703859
2924,8847,"Einsiedeln, Feusisberg",,,,,,
2925,8849,"Alpthal, Schwyz",,,,,,
2926,8852,Altendorf,,,,1.0,0.00015010507355148604,0.15010507355148603
2927,8853,"Galgenen, Lachen, Wangen (SZ)",,,,,,
2928,8854,"Galgenen, Schübelbach, Wangen (SZ)",,,,,,
2929,8855,"Schübelbach, Tuggen, Wangen (SZ)",,,,,,
2930,8856,Tuggen,,,,,,
2931,8857,Vorderthal,,,,,,
2932,8858,Innerthal,,,,,,
2933,8862,Schübelbach,,,,,,
2934,8863,Schübelbach,,,,,,
2935,8864,Reichenburg,1.0,0.0002925687536571094,0.29256875365710944,,,
2936,8865,Glarus Nord,,,,,,
2937,8866,"Glarus Nord, Schänis",,,,,,
2938,8867,Glarus Nord,,,,3.0,0.0008333333333333334,0.8333333333333334
2939,8868,Glarus Nord,,,,,,
2940,8872,"Glarus Nord, Amden, Weesen",,,,,,
2941,8873,Amden,,,,,,
2942,8874,Glarus Nord,,,,,,
2943,8877,Quarten,,,,,,
2944,8878,Quarten,,,,,,
2945,8880,Walenstadt,,,,,,
2946,8881,Walenstadt,,,,,,
2947,8882,Quarten,,,,,,
2948,8883,Quarten,,,,,,
2949,8884,Quarten,,,,,,
2950,8885,Quarten,,,,,,
2951,8886,Mels,,,,,,
2952,8887,Mels,,,,,,
2953,8888,"Flums, Mels, Sargans",,,,,,
2954,8889,Mels,,,,,,
2955,8890,"Flums, Walenstadt",,,,,,
2956,8892,"Flums, Walenstadt",,,,,,
2957,8893,"Flums, Walenstadt",,,,,,
2958,8894,Flums,,,,,,
2959,8895,Flums,,,,,,
2960,8896,"Flums, Quarten, Walenstadt",,,,,,
2961,8897,Flums,,,,,,
2962,8898,"Flums, Quarten",,,,,,
2963,8902,"Schlieren, Urdorf",2.0,0.00020659022828220226,0.20659022828220228,4.0,0.0004131804565644045,0.41318045656440455
2964,8903,Birmensdorf (ZH),1.0,0.00016149870801033592,0.16149870801033592,1.0,0.00016149870801033592,0.16149870801033592
2965,8904,Aesch (ZH),,,,,,
2966,8905,"Arni (AG), Islisberg",,,,1.0,0.00040192926045016077,0.40192926045016075
2967,8906,Bonstetten,,,,,,
2968,8907,Wettswil am Albis,2.0,0.0004241781548250265,0.42417815482502647,1.0,0.00021208907741251324,0.21208907741251323
2969,8908,Hedingen,,,,,,
2970,8909,Affoltern am Albis,,,,,,
2971,8910,Affoltern am Albis,1.0,9.710623422023694e-05,0.09710623422023694,2.0,0.0001942124684404739,0.19421246844047388
2972,8911,Rifferswil,,,,,,
2973,8912,Obfelden,4.0,0.0008118530545971179,0.8118530545971179,,,
2974,8913,Ottenbach,,,,,,
2975,8914,Aeugst am Albis,,,,1.0,0.0005104645227156713,0.5104645227156713
2976,8915,Hausen am Albis,,,,,,
2977,8916,Jonen,,,,,,
2978,8917,Oberlunkhofen,,,,,,
2979,8918,Unterlunkhofen,,,,,,
2980,8919,Rottenschwil,,,,,,
2981,8925,Hausen am Albis,,,,1.0,0.0011792452830188679,1.1792452830188678
2982,8926,Kappel am Albis,,,,2.0,0.0019723865877712033,1.9723865877712032
2983,8932,Mettmenstetten,,,,,,
2984,8933,Maschwanden,,,,,,
2985,8934,Knonau,,,,,,
2986,8942,Oberrieden,,,,,,
2987,8951,"Geroldswil, Unterengstringen, Weiningen (ZH)",,,,,,
2988,8952,"Dietikon, Schlieren, Unterengstringen, Zürich",5.0,0.00027965769897645283,0.2796576989764528,4.0,0.00022372615918116225,0.22372615918116226
2989,8953,"Dietikon, Spreitenbach",3.0,0.00011419435879867534,0.11419435879867534,7.0,0.0002664535038635758,0.2664535038635758
2990,8954,Geroldswil,,,,1.0,0.0002527805864509606,0.2527805864509606
2991,8955,Oetwil an der Limmat,,,,,,
2992,8956,Killwangen,,,,,,
2993,8957,Spreitenbach,,,,8.0,0.0007250974349678238,0.7250974349678238
2994,8962,Bergdietikon,,,,,,
2995,8964,"Berikon, Rudolfstetten-Friedlisb.",,,,1.0,0.00022670596236681024,0.22670596236681023
2996,8965,Berikon,,,,2.0,0.00043965706748735987,0.4396570674873599
2997,8966,Oberwil-Lieli,,,,1.0,0.00045004500450045,0.45004500450045004
2998,8967,"Bellikon, Bergdietikon, Widen",,,,2.0,0.0005698005698005698,0.5698005698005698
2999,9000,St. Gallen,2.0,5.648441030275644e-05,0.056484410302756444,3.0,8.472661545413467e-05,0.08472661545413467
3000,9008,"St. Gallen, Wittenbach",,,,,,
3001,9010,St. Gallen,,,,,,
3002,9011,St. Gallen,,,,,,
3003,9012,"Teufen (AR), St. Gallen",,,,,,
3004,9014,"Stein (AR), St. Gallen",,,,1.0,0.00010279605263157894,0.10279605263157894
3005,9015,"St. Gallen, Gossau (SG)",,,,,,
3006,9016,St. Gallen,,,,,,
3007,9030,"St. Gallen, Gaiserwald",,,,,,
3008,9032,"Gaiserwald, Waldkirch",,,,,,
3009,9033,Untereggen,,,,,,
3010,9034,"Rehetobel, Eggersriet",,,,,,
3011,9035,"Grub (AR), Eggersriet",,,,,,
3012,9036,"Heiden, Eggersriet",,,,,,
3013,9037,"Speicher, Rehetobel, St. Gallen, Eggersriet",,,,1.0,0.0013831258644536654,1.3831258644536653
3014,9038,"Grub (AR), Heiden, Rehetobel",,,,,,
3015,9042,"Speicher, Teufen (AR), St. Gallen",,,,,,
3016,9043,"Bühler, Gais, Trogen, Wald (AR)",,,,,,
3017,9044,Wald (AR),,,,,,
3018,9050,"Appenzell, Gonten, Rüte, Schlatt-Haslen, Schwende",2.0,0.0001934610176049526,0.1934610176049526,,,
3019,9052,"Teufen (AR), Schlatt-Haslen",,,,,,
3020,9053,"Teufen (AR), Schlatt-Haslen",,,,,,
3021,9054,Schlatt-Haslen,,,,,,
